id_evento,usuario,area,hora,volumen_mb,carpetas_distintas,fuera_de_horario,pais,pais_inusual,clasificacion_forense
EV0259,cont06,contabilidad,11.17,31.0,6,0,CR,0,normal
EV0625,sopo08,soporte_de_equipos,10.21,108.3,8,0,CR,0,normal
EV0827,sopo09,soporte_de_equipos,22.19,91.5,8,1,CR,0,normal
EV0235,cont10,contabilidad,11.22,35.8,5,0,CR,0,normal
EV0136,cont13,contabilidad,11.95,29.4,4,0,CR,0,normal
EV0617,sopo09,soporte_de_equipos,12.83,43.3,11,0,CR,0,normal
EV1949,ti_i01,ti_infraestructura,3.21,196.3,25,1,CR,0,normal
EV0837,sopo02,soporte_de_equipos,18.29,100.0,8,0,CR,0,normal
EV0843,sopo03,soporte_de_equipos,12.25,100.7,11,0,CR,0,normal
EV0960,vent06,ventas_campo,16.21,93.7,6,0,NI,0,normal
EV0593,sopo02,soporte_de_equipos,14.67,135.2,12,0,CR,0,normal
EV1315,vent02,ventas_campo,15.19,60.2,6,0,CR,0,normal
EV1526,lega05,legal,12.02,27.8,3,0,CR,0,normal
EV1292,vent09,ventas_campo,17.91,57.9,7,0,CR,0,normal
EV0344,cont01,contabilidad,10.9,33.0,3,0,CR,0,normal
EV1993,svc_respaldo,ti_infraestructura,3.26,808.7,69,1,CR,0,respaldo_programado
EV1567,lega08,legal,10.72,36.4,3,0,CR,0,normal
EV0294,cont08,contabilidad,9.99,42.7,3,0,CR,0,normal
EV0365,cont04,contabilidad,7.06,30.8,2,0,CR,0,normal
EV0179,cont13,contabilidad,8.52,44.4,6,0,CR,0,normal
EV0660,sopo02,soporte_de_equipos,10.01,155.6,8,0,CR,0,normal
EV0997,vent08,ventas_campo,13.27,50.0,10,0,CR,0,normal
EV0015,cont09,contabilidad,10.57,38.6,5,0,CR,0,normal
EV1111,vent05,ventas_campo,18.51,67.6,1,0,CR,0,normal
EV1395,lega01,legal,12.34,20.5,3,0,CR,0,normal
EV0166,cont07,contabilidad,8.1,33.7,4,0,CR,0,normal
EV1869,ti_i01,ti_infraestructura,2.66,394.7,17,1,CR,0,normal
EV1360,lega03,legal,12.04,23.2,5,0,CR,0,normal
EV0060,cont04,contabilidad,9.53,39.4,4,0,CR,0,normal
EV0710,sopo09,soporte_de_equipos,15.0,169.6,13,0,CR,0,normal
EV0677,sopo05,soporte_de_equipos,0.0,115.9,8,1,CR,0,normal
EV1379,lega08,legal,9.47,30.5,3,0,CR,0,normal
EV0781,sopo03,soporte_de_equipos,23.9,97.8,9,1,CR,0,normal
EV0425,cont01,contabilidad,10.86,36.9,4,0,CR,0,normal
EV0293,cont03,contabilidad,10.85,42.0,5,0,CR,0,normal
EV1066,vent10,ventas_campo,16.16,25.3,5,0,GT,0,normal
EV1781,ti_i02,ti_infraestructura,4.82,209.8,25,1,CR,0,normal
EV0330,cont04,contabilidad,10.65,24.1,3,0,CR,0,normal
EV0430,cont11,contabilidad,8.81,24.1,6,0,CR,0,normal
EV1013,vent05,ventas_campo,18.07,37.8,5,0,CR,0,normal
EV0080,cont07,contabilidad,11.82,33.0,4,0,CR,0,normal
EV1053,vent12,ventas_campo,12.44,73.6,9,0,CR,0,normal
EV0938,sopo04,soporte_de_equipos,8.43,129.2,6,0,CR,0,normal
EV0835,sopo04,soporte_de_equipos,11.59,106.6,13,0,CR,0,normal
EV0750,sopo03,soporte_de_equipos,14.66,149.6,4,0,CR,0,normal
EV0891,sopo02,soporte_de_equipos,14.99,113.8,7,0,CR,0,normal
EV0255,cont12,contabilidad,10.13,21.1,5,0,CR,0,normal
EV1724,ti_i05,ti_infraestructura,5.01,313.3,26,1,CR,0,normal
EV1483,lega08,legal,14.49,21.6,3,0,CR,0,normal
EV1946,ti_i04,ti_infraestructura,3.68,259.4,23,1,CR,0,normal
EV1408,lega02,legal,11.71,23.2,1,0,CR,0,normal
EV1338,lega03,legal,9.03,15.5,2,0,CR,0,normal
EV1109,vent02,ventas_campo,9.73,78.8,4,0,CR,0,normal
EV0137,cont01,contabilidad,9.06,22.2,5,0,CR,0,normal
EV1136,vent05,ventas_campo,15.1,46.1,7,0,CR,0,normal
EV1219,vent06,ventas_campo,15.05,78.9,6,0,PA,0,normal
EV0853,sopo04,soporte_de_equipos,13.08,109.0,15,0,CR,0,normal
EV1203,vent05,ventas_campo,15.74,72.2,8,0,PA,0,normal
EV0724,sopo02,soporte_de_equipos,19.15,166.4,12,1,CR,0,normal
EV0860,sopo10,soporte_de_equipos,14.31,111.6,9,0,CR,0,normal
EV0970,vent02,ventas_campo,18.23,51.7,5,0,CR,0,normal
EV0497,cont14,contabilidad,9.56,40.3,3,0,CR,0,normal
EV0951,vent07,ventas_campo,16.11,57.5,5,0,CR,0,normal
EV0806,sopo07,soporte_de_equipos,11.1,69.1,17,0,CR,0,normal
EV0130,cont03,contabilidad,10.86,32.4,5,0,CR,0,normal
EV0338,cont08,contabilidad,9.92,30.0,3,0,CR,0,normal
EV1984,svc_respaldo,ti_infraestructura,1.73,939.5,77,1,CR,0,respaldo_programado
EV0609,sopo10,soporte_de_equipos,8.02,106.8,13,0,CR,0,normal
EV1149,vent08,ventas_campo,17.99,62.4,7,0,CR,0,normal
EV0196,cont10,contabilidad,11.64,50.8,5,0,CR,0,normal
EV1251,vent11,ventas_campo,17.99,62.9,6,0,CR,0,normal
EV1293,vent04,ventas_campo,16.55,84.8,5,0,CR,0,normal
EV1965,svc_respaldo,ti_infraestructura,1.79,807.6,69,1,CR,0,respaldo_programado
EV0910,sopo04,soporte_de_equipos,23.64,97.5,13,1,CR,0,normal
EV0585,sopo11,soporte_de_equipos,10.1,74.2,15,0,CR,0,normal
EV0104,cont04,contabilidad,10.77,36.9,4,0,CR,0,normal
EV1839,ti_i06,ti_infraestructura,3.97,269.8,22,1,CR,0,normal
EV1857,ti_i04,ti_infraestructura,7.48,409.6,23,0,CR,0,normal
EV0720,sopo01,soporte_de_equipos,15.78,113.6,10,0,CR,0,normal
EV0885,sopo02,soporte_de_equipos,23.9,126.5,10,1,CR,0,normal
EV0777,sopo06,soporte_de_equipos,12.41,104.2,10,0,CR,0,normal
EV1570,lega02,legal,9.4,18.1,4,0,CR,0,normal
EV0850,sopo10,soporte_de_equipos,20.43,94.0,13,1,CR,0,normal
EV0895,sopo05,soporte_de_equipos,17.38,87.5,9,0,CR,0,normal
EV0228,cont07,contabilidad,11.49,55.1,2,0,CR,0,normal
EV1871,ti_i01,ti_infraestructura,0.01,363.2,24,1,CR,0,normal
EV1326,vent06,ventas_campo,12.7,51.2,8,0,CR,0,normal
EV1300,vent03,ventas_campo,16.6,71.8,6,0,PA,0,normal
EV0127,cont11,contabilidad,10.63,39.0,2,0,CR,0,normal
EV0406,cont14,contabilidad,8.91,50.9,5,0,CR,0,normal
EV0776,sopo07,soporte_de_equipos,15.9,72.4,8,0,CR,0,normal
EV0822,sopo06,soporte_de_equipos,15.69,89.0,12,0,CR,0,normal
EV0712,sopo01,soporte_de_equipos,14.96,112.3,11,0,CR,0,normal
EV1879,ti_i06,ti_infraestructura,4.13,334.3,19,1,CR,0,normal
EV1061,vent06,ventas_campo,19.23,74.1,3,1,CR,0,normal
EV1164,vent06,ventas_campo,13.72,64.7,4,0,GT,0,normal
EV0304,cont07,contabilidad,7.56,51.0,4,0,CR,0,normal
EV0268,cont06,contabilidad,9.39,46.2,2,0,CR,0,normal
EV1558,lega05,legal,12.64,14.8,2,0,CR,0,normal
EV0546,sopo04,soporte_de_equipos,11.07,143.4,14,0,CR,0,normal
EV0213,cont12,contabilidad,11.66,33.4,8,0,CR,0,normal
EV0897,sopo08,soporte_de_equipos,13.49,129.4,7,0,CR,0,normal
EV1493,lega04,legal,9.48,12.3,4,0,CR,0,normal
EV1223,vent04,ventas_campo,15.61,50.8,9,0,CR,0,normal
EV0917,sopo10,soporte_de_equipos,17.49,77.2,9,0,CR,0,normal
EV1552,lega01,legal,11.61,17.3,2,0,CR,0,normal
EV0676,sopo08,soporte_de_equipos,17.75,95.0,6,0,CR,0,normal
EV1290,vent02,ventas_campo,14.43,53.1,4,0,NI,0,normal
EV0815,sopo04,soporte_de_equipos,16.61,144.4,10,0,CR,0,normal
EV1266,vent10,ventas_campo,13.95,72.6,5,0,CR,0,normal
EV0343,cont05,contabilidad,7.97,34.0,3,0,CR,0,normal
EV0550,sopo06,soporte_de_equipos,14.99,92.4,3,0,CR,0,normal
EV1411,lega04,legal,13.64,34.3,2,0,CR,0,normal
EV1215,vent02,ventas_campo,16.47,51.9,5,0,PA,0,normal
EV0967,vent05,ventas_campo,20.74,81.2,7,1,GT,0,normal
EV1231,vent11,ventas_campo,12.75,42.3,6,0,CR,0,normal
EV0296,cont05,contabilidad,6.38,54.3,4,1,CR,0,normal
EV0696,sopo10,soporte_de_equipos,21.63,113.2,12,1,CR,0,normal
EV1453,lega05,legal,11.07,17.8,3,0,CR,0,normal
EV0074,cont02,contabilidad,9.68,22.4,5,0,CR,0,normal
EV0606,sopo07,soporte_de_equipos,19.23,151.0,15,1,CR,0,normal
EV0105,cont13,contabilidad,8.01,23.8,4,0,CR,0,normal
EV0646,sopo10,soporte_de_equipos,19.91,118.3,9,1,CR,0,normal
EV1405,lega02,legal,10.37,13.5,4,0,CR,0,normal
EV1953,ti_i05,ti_infraestructura,0.21,246.1,33,1,CR,0,normal
EV1041,vent11,ventas_campo,14.29,64.2,5,0,CR,0,normal
EV0440,cont09,contabilidad,7.3,61.7,5,0,CR,0,normal
EV1020,vent03,ventas_campo,17.76,66.7,6,0,GT,0,normal
EV0092,cont09,contabilidad,10.07,27.3,4,0,CR,0,normal
EV1113,vent12,ventas_campo,14.71,61.9,7,0,NI,0,normal
EV1747,ti_i04,ti_infraestructura,4.47,156.3,25,1,CR,0,normal
EV0909,sopo01,soporte_de_equipos,16.32,59.6,12,0,CR,0,normal
EV1475,lega01,legal,11.21,16.6,2,0,CR,0,normal
EV0103,cont13,contabilidad,13.33,40.3,3,0,CR,0,normal
EV0239,cont03,contabilidad,8.72,25.8,2,0,CR,0,normal
EV1809,ti_i05,ti_infraestructura,4.75,332.5,30,1,CR,0,normal
EV0943,sopo04,soporte_de_equipos,21.11,148.8,14,1,CR,0,normal
EV1271,vent01,ventas_campo,19.13,102.3,5,1,CR,0,normal
EV0939,sopo08,soporte_de_equipos,8.45,160.9,7,0,CR,0,normal
EV1685,ti_i03,ti_infraestructura,3.93,275.6,25,1,CR,0,normal
EV1182,vent03,ventas_campo,17.18,44.3,1,0,CR,0,normal
EV1504,lega08,legal,9.42,10.7,4,0,CR,0,normal
EV0006,cont07,contabilidad,9.4,28.3,5,0,CR,0,normal
EV1807,ti_i02,ti_infraestructura,4.85,374.4,25,1,CR,0,normal
EV0966,vent12,ventas_campo,16.78,34.7,7,0,GT,0,normal
EV0019,cont11,contabilidad,9.45,23.4,6,0,CR,0,normal
EV1431,lega01,legal,12.74,21.8,2,0,CR,0,normal
EV0122,cont06,contabilidad,7.13,42.5,3,0,CR,0,normal
EV0662,sopo08,soporte_de_equipos,12.1,140.6,18,0,CR,0,normal
EV1675,ti_i03,ti_infraestructura,1.43,63.8,17,1,CR,0,normal
EV0275,cont04,contabilidad,11.65,34.3,6,0,CR,0,normal
EV0434,cont12,contabilidad,11.4,30.4,5,0,CR,0,normal
EV0812,sopo05,soporte_de_equipos,6.25,178.6,12,1,CR,0,normal
EV1301,vent01,ventas_campo,19.01,33.7,5,1,CR,0,normal
EV1336,lega03,legal,12.19,20.8,3,0,CR,0,normal
EV1858,ti_i01,ti_infraestructura,2.15,340.8,25,1,CR,0,normal
EV1881,ti_i06,ti_infraestructura,1.57,362.1,34,1,CR,0,normal
EV1571,lega06,legal,10.68,1.4,2,0,CR,0,normal
EV0182,cont14,contabilidad,10.92,37.6,4,0,CR,0,normal
EV0185,cont10,contabilidad,7.37,47.9,4,0,CR,0,normal
EV0407,cont10,contabilidad,11.86,21.9,1,0,CR,0,normal
EV0866,sopo07,soporte_de_equipos,7.79,124.4,11,0,CR,0,normal
EV1631,lega06,legal,8.85,20.8,3,0,CR,0,normal
EV0521,sopo06,soporte_de_equipos,14.81,43.4,11,0,CR,0,normal
EV1004,vent07,ventas_campo,18.63,72.8,9,0,CR,0,normal
EV0381,cont07,contabilidad,10.1,28.3,9,0,CR,0,normal
EV1435,lega01,legal,9.68,27.8,3,0,CR,0,normal
EV1659,lega08,legal,9.87,24.9,4,0,CR,0,normal
EV1394,lega02,legal,10.43,24.9,3,0,CR,0,normal
EV1425,lega03,legal,11.99,35.1,3,0,CR,0,normal
EV1613,lega04,legal,10.89,13.3,3,0,CR,0,normal
EV0428,cont13,contabilidad,9.93,24.0,4,0,CR,0,normal
EV0079,cont04,contabilidad,8.7,27.4,2,0,CR,0,normal
EV1598,lega01,legal,13.3,25.1,3,0,CR,0,normal
EV1010,vent08,ventas_campo,13.88,52.3,5,0,NI,0,normal
EV1961,ti_i05,ti_infraestructura,0.73,285.0,24,1,CR,0,normal
EV1662,ti_i03,ti_infraestructura,3.88,331.9,25,1,CR,0,normal
EV0608,sopo10,soporte_de_equipos,15.98,118.6,10,0,CR,0,normal
EV1775,ti_i02,ti_infraestructura,0.1,349.4,17,1,CR,0,normal
EV1981,svc_respaldo,ti_infraestructura,1.6,936.6,60,1,CR,0,respaldo_programado
EV1814,ti_i06,ti_infraestructura,5.6,385.5,15,1,CR,0,normal
EV1058,vent12,ventas_campo,14.71,69.6,3,0,CR,0,normal
EV1441,lega04,legal,9.05,15.6,3,0,CR,0,normal
EV1515,lega08,legal,12.16,18.0,5,0,CR,0,normal
EV1586,lega07,legal,13.39,16.8,4,0,CR,0,normal
EV1092,vent07,ventas_campo,19.45,25.3,5,1,CR,0,normal
EV1561,lega01,legal,10.2,24.8,2,0,CR,0,normal
EV1102,vent03,ventas_campo,18.34,46.3,8,0,CR,0,normal
EV1130,vent03,ventas_campo,16.43,62.6,9,0,CR,0,normal
EV1236,vent02,ventas_campo,15.09,86.5,5,0,PA,0,normal
EV1757,ti_i06,ti_infraestructura,0.19,326.4,26,1,CR,0,normal
EV0959,vent11,ventas_campo,17.09,26.2,9,0,CR,0,normal
EV1663,ti_i01,ti_infraestructura,3.01,291.4,29,1,CR,0,normal
EV0560,sopo04,soporte_de_equipos,16.59,112.2,8,0,CR,0,normal
EV0847,sopo06,soporte_de_equipos,13.63,132.5,11,0,CR,0,normal
EV0691,sopo11,soporte_de_equipos,10.28,174.4,15,0,CR,0,normal
EV1520,lega08,legal,12.13,19.8,2,0,CR,0,normal
EV1928,ti_i01,ti_infraestructura,2.64,372.9,26,1,CR,0,normal
EV1856,ti_i01,ti_infraestructura,4.24,294.8,28,1,CR,0,normal
EV0437,cont10,contabilidad,9.86,32.1,4,0,CR,0,normal
EV0491,cont07,contabilidad,8.51,51.0,4,0,CR,0,normal
EV1986,svc_respaldo,ti_infraestructura,3.34,867.2,64,1,CR,0,respaldo_programado
EV1829,ti_i03,ti_infraestructura,0.0,407.7,15,1,CR,0,normal
EV1630,lega05,legal,9.51,20.6,3,0,CR,0,normal
EV1388,lega06,legal,10.97,21.3,2,0,CR,0,normal
EV0070,cont09,contabilidad,9.11,34.7,3,0,CR,0,normal
EV1573,lega02,legal,10.61,6.1,3,0,CR,0,normal
EV0809,sopo03,soporte_de_equipos,5.02,60.1,11,1,CR,0,normal
EV1185,vent10,ventas_campo,14.52,39.3,6,0,CR,0,normal
EV0012,cont13,contabilidad,8.41,45.4,6,0,CR,0,normal
EV0145,cont02,contabilidad,11.76,22.8,3,0,CR,0,normal
EV0918,sopo04,soporte_de_equipos,10.49,126.7,13,0,CR,0,normal
EV1542,lega03,legal,10.3,16.6,3,0,CR,0,normal
EV1452,lega08,legal,12.7,9.8,4,0,CR,0,normal
EV0640,sopo03,soporte_de_equipos,15.09,154.8,10,0,CR,0,normal
EV0177,cont05,contabilidad,10.73,37.5,5,0,CR,0,normal
EV0995,vent11,ventas_campo,12.88,69.3,7,0,NI,0,normal
EV0441,cont05,contabilidad,10.11,36.0,2,0,CR,0,normal
EV0522,sopo03,soporte_de_equipos,17.74,131.3,14,0,CR,0,normal
EV1969,svc_respaldo,ti_infraestructura,2.46,989.0,62,1,CR,0,respaldo_programado
EV1932,ti_i01,ti_infraestructura,2.88,332.9,28,1,CR,0,normal
EV1713,ti_i02,ti_infraestructura,2.58,160.5,24,1,CR,0,normal
EV1005,vent01,ventas_campo,14.82,58.2,10,0,GT,0,normal
EV1256,vent05,ventas_campo,15.77,45.1,6,0,GT,0,normal
EV1235,vent04,ventas_campo,18.5,75.2,7,0,PA,0,normal
EV1665,ti_i04,ti_infraestructura,3.87,363.5,22,1,CR,0,normal
EV0144,cont10,contabilidad,11.28,36.9,5,0,CR,0,normal
EV0754,sopo03,soporte_de_equipos,14.32,120.4,16,0,CR,0,normal
EV0520,cont03,contabilidad,11.11,29.7,1,0,CR,0,normal
EV1992,svc_respaldo,ti_infraestructura,2.19,719.0,70,1,CR,0,respaldo_programado
EV1323,vent05,ventas_campo,13.65,52.7,5,0,NI,0,normal
EV0823,sopo11,soporte_de_equipos,12.17,127.5,10,0,CR,0,normal
EV0429,cont09,contabilidad,8.74,24.9,5,0,CR,0,normal
EV0613,sopo02,soporte_de_equipos,21.86,122.5,15,1,CR,0,normal
EV1506,lega08,legal,11.37,10.8,2,0,CR,0,normal
EV1033,vent11,ventas_campo,12.67,82.7,4,0,CR,0,normal
EV0157,cont14,contabilidad,9.31,22.5,4,0,CR,0,normal
EV0540,sopo05,soporte_de_equipos,12.08,94.9,18,0,CR,0,normal
EV1531,lega02,legal,9.75,12.3,2,0,CR,0,normal
EV1461,lega02,legal,12.05,4.3,2,0,CR,0,normal
EV1291,vent01,ventas_campo,18.04,89.5,7,0,CR,0,normal
EV0462,cont10,contabilidad,9.62,40.7,5,0,CR,0,normal
EV0577,sopo08,soporte_de_equipos,18.62,71.5,14,0,CR,0,normal
EV1363,lega08,legal,13.82,18.0,4,0,CR,0,normal
EV0256,cont04,contabilidad,9.41,22.9,5,0,CR,0,normal
EV0980,vent08,ventas_campo,17.93,69.7,5,0,NI,0,normal
EV1186,vent05,ventas_campo,10.17,34.1,7,0,CR,0,normal
EV1007,vent01,ventas_campo,12.97,74.8,9,0,CR,0,normal
EV1522,lega03,legal,12.35,27.8,3,0,CR,0,normal
EV1690,ti_i06,ti_infraestructura,3.8,279.5,20,1,CR,0,normal
EV0561,sopo07,soporte_de_equipos,13.38,121.3,9,0,CR,0,normal
EV0209,cont05,contabilidad,9.27,41.5,6,0,CR,0,normal
EV0911,sopo03,soporte_de_equipos,18.69,109.1,11,0,CR,0,normal
EV1312,vent12,ventas_campo,18.75,18.8,7,0,CR,0,normal
EV0002,cont01,contabilidad,10.47,40.7,4,0,CR,0,normal
EV1366,lega03,legal,10.35,19.2,3,0,CR,0,normal
EV0270,cont11,contabilidad,11.77,42.1,6,0,CR,0,normal
EV0266,cont05,contabilidad,8.26,35.4,2,0,CR,0,normal
EV0915,sopo02,soporte_de_equipos,15.64,117.9,14,0,CR,0,normal
EV0231,cont10,contabilidad,9.66,35.1,4,0,CR,0,normal
EV1964,ti_i03,ti_infraestructura,2.49,351.5,21,1,CR,0,normal
EV1120,vent04,ventas_campo,10.91,41.4,4,0,CR,0,normal
EV1959,ti_i03,ti_infraestructura,0.0,367.2,35,1,CR,0,normal
EV0865,sopo09,soporte_de_equipos,12.22,74.3,14,0,CR,0,normal
EV1067,vent12,ventas_campo,11.04,49.9,6,0,CR,0,normal
EV0874,sopo06,soporte_de_equipos,7.6,105.0,12,0,CR,0,normal
EV1786,ti_i02,ti_infraestructura,5.22,390.6,22,1,CR,0,normal
EV0399,cont04,contabilidad,10.16,35.5,2,0,CR,0,normal
EV1817,ti_i05,ti_infraestructura,2.91,293.1,30,1,CR,0,normal
EV1653,lega03,legal,11.57,24.0,4,0,CR,0,normal
EV0046,cont12,contabilidad,10.09,51.2,3,0,CR,0,normal
EV0162,cont04,contabilidad,8.85,32.5,4,0,CR,0,normal
EV0992,vent12,ventas_campo,14.93,35.8,8,0,CR,0,normal
EV0728,sopo07,soporte_de_equipos,7.28,143.3,8,0,CR,0,normal
EV0630,sopo10,soporte_de_equipos,13.91,124.0,9,0,CR,0,normal
EV0289,cont03,contabilidad,11.45,26.9,4,0,CR,0,normal
EV1614,lega05,legal,10.82,11.2,2,0,CR,0,normal
EV1060,vent04,ventas_campo,11.14,57.8,11,0,CR,0,normal
EV1943,ti_i03,ti_infraestructura,5.53,285.6,26,1,CR,0,normal
EV0576,sopo08,soporte_de_equipos,11.37,87.4,10,0,CR,0,normal
EV0851,sopo01,soporte_de_equipos,17.41,177.3,16,0,CR,0,normal
EV1340,lega07,legal,8.97,28.4,2,0,CR,0,normal
EV0912,sopo11,soporte_de_equipos,11.77,145.0,8,0,CR,0,normal
EV1255,vent10,ventas_campo,9.09,71.1,5,0,CR,0,normal
EV1723,ti_i05,ti_infraestructura,2.95,369.3,22,1,CR,0,normal
EV1810,ti_i04,ti_infraestructura,0.0,130.0,22,1,CR,0,normal
EV1736,ti_i05,ti_infraestructura,5.92,201.3,27,1,CR,0,normal
EV0933,sopo11,soporte_de_equipos,10.37,79.5,15,0,CR,0,normal
EV1101,vent12,ventas_campo,15.18,32.7,3,0,CR,0,normal
EV1658,lega02,legal,11.24,22.2,3,0,CR,0,normal
EV1208,vent04,ventas_campo,14.08,49.8,8,0,CR,0,normal
EV0248,cont10,contabilidad,10.35,27.7,7,0,CR,0,normal
EV0477,cont07,contabilidad,11.98,26.1,3,0,CR,0,normal
EV1695,ti_i06,ti_infraestructura,1.0,284.6,27,1,CR,0,normal
EV0086,cont04,contabilidad,11.61,42.6,2,0,CR,0,normal
EV0470,cont10,contabilidad,9.91,46.1,2,0,CR,0,normal
EV0226,cont11,contabilidad,9.62,43.6,4,0,CR,0,normal
EV0775,sopo06,soporte_de_equipos,17.12,119.4,12,0,CR,0,normal
EV0332,cont11,contabilidad,9.73,30.6,6,0,CR,0,normal
EV0234,cont09,contabilidad,10.93,57.5,2,0,CR,0,normal
EV0589,sopo01,soporte_de_equipos,21.01,132.2,18,1,CR,0,normal
EV0476,cont12,contabilidad,10.34,37.5,2,0,CR,0,normal
EV1285,vent03,ventas_campo,18.1,43.4,7,0,CR,0,normal
EV1859,ti_i04,ti_infraestructura,3.79,273.7,30,1,CR,0,normal
EV0600,sopo11,soporte_de_equipos,16.99,38.9,16,0,CR,0,normal
EV0422,cont03,contabilidad,9.16,53.5,3,0,CR,0,normal
EV1712,ti_i04,ti_infraestructura,2.74,421.6,22,1,CR,0,normal
EV0183,cont09,contabilidad,10.41,35.5,6,0,CR,0,normal
EV0989,vent11,ventas_campo,14.81,52.1,9,0,CR,0,normal
EV1001,vent08,ventas_campo,18.56,71.4,4,0,NI,0,normal
EV1642,lega02,legal,9.02,23.4,3,0,CR,0,normal
EV1357,lega07,legal,9.47,6.2,2,0,CR,0,normal
EV1463,lega05,legal,9.2,26.0,5,0,CR,0,normal
EV0050,cont11,contabilidad,11.9,18.1,4,0,CR,0,normal
EV1908,ti_i05,ti_infraestructura,1.79,298.0,21,1,CR,0,normal
EV1030,vent09,ventas_campo,15.93,85.9,7,0,CR,0,normal
EV0530,sopo11,soporte_de_equipos,11.54,142.5,19,0,CR,0,normal
EV1259,vent08,ventas_campo,15.16,56.5,5,0,CR,0,normal
EV0487,cont06,contabilidad,9.69,51.6,3,0,CR,0,normal
EV1941,ti_i01,ti_infraestructura,1.49,360.1,21,1,CR,0,normal
EV0498,cont01,contabilidad,10.24,47.4,3,0,CR,0,normal
EV1647,lega07,legal,12.73,32.3,3,0,CR,0,normal
EV0107,cont06,contabilidad,9.82,24.4,5,0,CR,0,normal
EV0444,cont04,contabilidad,8.14,21.1,6,0,CR,0,normal
EV1513,lega02,legal,9.63,24.0,3,0,CR,0,normal
EV0647,sopo09,soporte_de_equipos,18.37,174.2,16,0,CR,0,normal
EV1037,vent02,ventas_campo,15.78,41.3,4,0,CR,0,normal
EV1763,ti_i03,ti_infraestructura,0.42,392.7,23,1,CR,0,normal
EV0727,sopo04,soporte_de_equipos,10.6,179.3,14,0,CR,0,normal
EV0191,cont04,contabilidad,8.64,45.7,6,0,CR,0,normal
EV1789,ti_i02,ti_infraestructura,4.23,246.6,20,1,CR,0,normal
EV0283,cont11,contabilidad,9.74,30.1,4,0,CR,0,normal
EV0030,cont01,contabilidad,8.02,30.7,4,0,CR,0,normal
EV0170,cont11,contabilidad,7.24,45.1,6,0,CR,0,normal
EV1002,vent05,ventas_campo,13.66,47.8,6,0,CR,0,normal
EV1205,vent01,ventas_campo,19.39,52.1,5,1,NI,0,normal
EV0101,cont11,contabilidad,9.93,27.7,4,0,CR,0,normal
EV0198,cont05,contabilidad,9.44,22.7,6,0,CR,0,normal
EV0496,cont06,contabilidad,10.77,33.3,4,0,CR,0,normal
EV1746,ti_i02,ti_infraestructura,0.0,235.2,30,1,CR,0,normal
EV0648,sopo02,soporte_de_equipos,19.69,125.8,10,1,CR,0,normal
EV0988,vent07,ventas_campo,15.05,57.7,6,0,GT,0,normal
EV0045,cont10,contabilidad,8.23,21.8,5,0,CR,0,normal
EV1925,ti_i06,ti_infraestructura,2.77,333.3,29,1,CR,0,normal
EV0711,sopo05,soporte_de_equipos,12.39,100.7,15,0,CR,0,normal
EV0374,cont02,contabilidad,8.46,26.3,3,0,CR,0,normal
EV0679,sopo06,soporte_de_equipos,7.84,125.7,12,0,CR,0,normal
EV0567,sopo07,soporte_de_equipos,10.31,81.4,12,0,CR,0,normal
EV1673,ti_i06,ti_infraestructura,2.79,221.7,28,1,CR,0,normal
EV1822,ti_i01,ti_infraestructura,0.0,292.9,27,1,CR,0,normal
EV0848,sopo04,soporte_de_equipos,16.93,152.8,14,0,CR,0,normal
EV0461,cont11,contabilidad,9.09,40.3,8,0,CR,0,normal
EV1438,lega02,legal,12.59,14.9,4,0,CR,0,normal
EV1156,vent01,ventas_campo,16.9,58.0,5,0,PA,0,normal
EV0040,cont06,contabilidad,7.66,32.9,5,0,CR,0,normal
EV0435,cont07,contabilidad,10.55,12.9,2,0,CR,0,normal
EV0974,vent11,ventas_campo,10.36,59.1,3,0,CR,0,normal
EV1240,vent04,ventas_campo,10.72,63.7,9,0,NI,0,normal
EV1008,vent02,ventas_campo,13.55,74.6,8,0,CR,0,normal
EV1580,lega01,legal,10.83,32.9,4,0,CR,0,normal
EV1591,lega01,legal,13.1,19.9,3,0,CR,0,normal
EV1787,ti_i02,ti_infraestructura,3.94,264.2,25,1,CR,0,normal
EV1499,lega08,legal,11.33,13.2,3,0,CR,0,normal
EV0457,cont09,contabilidad,11.56,41.2,3,0,CR,0,normal
EV1836,ti_i03,ti_infraestructura,3.9,364.4,20,1,CR,0,normal
EV0261,cont10,contabilidad,10.23,45.4,7,0,CR,0,normal
EV1841,ti_i06,ti_infraestructura,4.91,335.8,27,1,CR,0,normal
EV0036,cont07,contabilidad,9.38,44.4,1,0,CR,0,normal
EV0828,sopo08,soporte_de_equipos,13.27,140.1,9,0,CR,0,normal
EV0310,cont10,contabilidad,7.84,38.9,4,0,CR,0,normal
EV0277,cont08,contabilidad,11.22,43.3,5,0,CR,0,normal
EV0637,sopo05,soporte_de_equipos,13.57,123.3,12,0,CR,0,normal
EV0655,sopo03,soporte_de_equipos,9.47,104.0,17,0,CR,0,normal
EV0623,sopo08,soporte_de_equipos,14.63,81.7,15,0,CR,0,normal
EV1860,ti_i03,ti_infraestructura,2.76,295.1,22,1,CR,0,normal
EV0845,sopo02,soporte_de_equipos,12.38,150.1,9,0,CR,0,normal
EV0394,cont10,contabilidad,7.95,34.7,4,0,CR,0,normal
EV1770,ti_i03,ti_infraestructura,1.06,193.6,24,1,CR,0,normal
